from,to
3188750369,1712739043
3188750369,479641763
320096507,2720381362
320096507,366196364
320096507,2930910593
320096507,2962599856
320096507,1096612649
1389013013,2006589891
1389013013,878721802
1389013013,1466642954
1389013013,2421527038
1389013013,981264986
3202423926,2652286185
3202423926,2519316876
3202423926,1712739043
3202423926,4116127152
3202423926,598684574
1580838028,469165021
1580838028,4066530912
1580838028,2666491780
1580838028,3431299410
1580838028,380010305
836446598,732947641
836446598,497078887
836446598,605464315
836446598,4149857016
836446598,706034299
2079082305,1285901905
2079082305,1468376507
2079082305,257904239
2079082305,2155256886
2079082305,3498252051
1631916214,1449038679
1631916214,2973560273
1631916214,2768065663
1631916214,1239324802
1631916214,3225022051
366196364,320096507
366196364,4234973452
366196364,1403935628
366196364,1658824866
366196364,3857729289
2962599856,101317922
2962599856,3268204964
2962599856,2757763156
2962599856,1261660718
2962599856,3329886633
1096612649,2142412892
1096612649,3734763144
1096612649,3772282091
1096612649,1335877024
1096612649,3132037635
878721802,1389013013
878721802,3421971983
878721802,4053763528
878721802,472423567
878721802,4145759145
419848220,2416631120
419848220,764969852
419848220,2840057345
419848220,1335877024
419848220,3756477707
2825665129,2342869381
2825665129,4272679645
2825665129,1712739043
2825665129,479641763
2825665129,4116127152
1468376507,2079082305
1468376507,2060603851
1468376507,2614023385
1468376507,2840057345
1468376507,3756477707
497078887,836446598
497078887,4112808969
497078887,3772282091
497078887,3304622122
497078887,139955447
541970896,3157043409
541970896,2100919042
541970896,2825665129
541970896,3953054603
541970896,1449038679
541970896,903931577
541970896,1077907539
541970896,2126336252
541970896,1712739043
541970896,4116127152
541970896,598684574
3157043409,1491027985
3157043409,101317922
3157043409,2265246653
3157043409,492868800
3157043409,2320289840
903931577,3260703287
903931577,2332679392
903931577,372579833
903931577,306241150
903931577,3127275388
1077907539,3155619237
1077907539,541970896
1077907539,4200737503
1077907539,748005633
1077907539,4286230759
2126336252,541970896
2126336252,1210236952
2126336252,1712739043
2126336252,4116127152
2126336252,598684574
2519316876,3202423926
2519316876,1295661339
2519316876,3609150543
2519316876,2102989649
2519316876,3248156931
2973560273,1631916214
2973560273,991912677
2973560273,1076787648
2973560273,2379633524
2973560273,2089349001
2142412892,1449038679
2142412892,2474468579
2142412892,1096612649
2142412892,1712739043
2142412892,4116127152
2142412892,598684574
101317922,3157043409
101317922,2962599856
101317922,2666491780
101317922,3431299410
101317922,380010305
3268204964,2962599856
3268204964,3403564005
3268204964,1076787648
3268204964,2379633524
3268204964,2089349001
764969852,419848220
764969852,2158943980
764969852,4116127152
764969852,252656594
764969852,257904239
2060603851,1468376507
2060603851,3074302557
2060603851,1712739043
2060603851,479641763
2060603851,3609150543
2342869381,589347336
2342869381,2825665129
2342869381,1884553545
2342869381,1712739043
2342869381,479641763
991912677,1239324802
991912677,2973560273
991912677,1404739597
991912677,3918837947
991912677,3463709114
991912677,257904239
469165021,1512896585
469165021,1580838028
469165021,1712739043
469165021,4116127152
469165021,598684574
2474468579,1141960409
2474468579,2142412892
2474468579,1712739043
2474468579,479641763
2474468579,4116127152
1295661339,2519316876
1295661339,398674808
1295661339,605464315
1295661339,160445387
1295661339,118998994
3403564005,3268204964
3403564005,4055899366
3403564005,3577812877
3403564005,702148650
3403564005,1233971384
2158943980,764969852
2158943980,282966190
2158943980,479641763
2158943980,2840057345
2158943980,2652036969
589347336,148257869
589347336,2342869381
3155619237,3173734695
3155619237,1077907539
3155619237,1712739043
3155619237,4116127152
3155619237,598684574
398674808,1295661339
398674808,1616596005
398674808,1135285151
398674808,2815578076
398674808,77122089
3260703287,4037110824
3260703287,903931577
3260703287,139955447
3260703287,3414800519
3260703287,3038153048
2332679392,903931577
2332679392,338064697
2332679392,2265246653
2332679392,2840057345
2332679392,3756477707
1512896585,168352712
1512896585,469165021
1512896585,1712739043
1512896585,4116127152
1512896585,598684574
1141960409,889011264
1141960409,2474468579
1141960409,4123384388
1141960409,4199626634
1141960409,1318599654
4055899366,3403564005
4055899366,3510202358
4055899366,2666491780
4055899366,3431299410
4055899366,380010305
1233971384,754206171
1233971384,3724829973
1233971384,3699247428
1233971384,358588367
1233971384,2265246653
1233971384,139955447
1233971384,2751830803
148257869,2306810400
148257869,589347336
282966190,2158943980
282966190,783393114
282966190,1625869606
282966190,1057749939
282966190,372579833
3173734695,1438700554
3173734695,3155619237
3173734695,1712739043
3173734695,1224803863
3173734695,1466642954
1475333715,2318356547
1475333715,2090166234
1475333715,605464315
1475333715,118998994
1475333715,3796081579
1616596005,398674808
1616596005,2843830533
1616596005,2618190890
1616596005,372579833
1616596005,306241150
2815578076,2426984228
2815578076,960900254
2815578076,1712739043
2815578076,4116127152
2815578076,598684574
4112808969,497078887
4112808969,2610309500
4112808969,3038153048
4112808969,981014442
4112808969,2102989649
889011264,338064697
889011264,1141960409
889011264,479641763
889011264,3183440908
889011264,2277316923
4199626634,3037576110
4199626634,3092596823
4199626634,139955447
4199626634,3414800519
4199626634,3038153048
338064697,2332679392
338064697,889011264
338064697,3785402136
338064697,2105878463
338064697,747503233
2306810400,625461374
2306810400,148257869
2306810400,2614023385
2306810400,821006391
2306810400,35258254
1438700554,909160696
1438700554,3173734695
1438700554,4039294823
1438700554,2993578025
1438700554,3040155435
2843830533,1616596005
2843830533,3065637958
2843830533,1224803863
2843830533,3609150543
2843830533,288606514
2426984228,733786796
2426984228,2815578076
2426984228,139955447
2426984228,3414800519
2426984228,3038153048
2090166234,1475333715
2090166234,1384855745
3510202358,4055899366
3510202358,3932925494
754206171,2930274885
754206171,2278500666
754206171,1466642954
754206171,2840057345
754206171,2421527038
3699247428,3899672744
3699247428,1233971384
3699247428,479641763
3699247428,3183440908
3699247428,2277316923
358588367,1233971384
358588367,1198249068
358588367,2618190890
358588367,438076302
358588367,817781797
2610309500,4112808969
2610309500,3653632813
2610309500,1712739043
2610309500,2719282222
2610309500,605464315
2277316923,1858192533
2277316923,2041025000
2277316923,3772282091
2277316923,1712739043
2277316923,479641763
2105878463,2402719224
2105878463,2573505146
2105878463,139955447
2105878463,3414800519
2105878463,3038153048
3037576110,169528465
3037576110,4199626634
3037576110,3918837947
3037576110,1882505364
3037576110,2840057345
4037110824,2682573412
4037110824,3260703287
4037110824,3304622122
4037110824,4192384622
4037110824,2078498526
909160696,266155962
909160696,1438700554
625461374,309840709
625461374,2306810400
625461374,1261660718
625461374,2265246653
625461374,1335877024
733786796,3977522941
733786796,2426984228
733786796,372579833
733786796,306241150
733786796,1403935628
3932925494,3510202358
3932925494,452545543
3653632813,2610309500
3653632813,1887653179
3653632813,1466642954
3653632813,372579833
3653632813,306241150
1198249068,358588367
1198249068,980632976
1198249068,372579833
1198249068,306241150
1198249068,1403935628
2573505146,1358349033
2573505146,3882781507
2573505146,2105878463
2573505146,398691282
2573505146,1712739043
2573505146,4116127152
2573505146,252656594
2930274885,808234987
2930274885,754206171
2930274885,2421527038
2930274885,981264986
2930274885,372579833
2278500666,754206171
2278500666,219995559
2278500666,139955447
2278500666,3414800519
2278500666,3038153048
266155962,3760382489
266155962,909160696
3899672744,219995559
3899672744,3699247428
3899672744,3007230520
3899672744,3552346691
3899672744,353881925
452545543,3932925494
452545543,597154060
452545543,372579833
452545543,306241150
452545543,2051388963
3977522941,938153615
3977522941,733786796
3977522941,1712739043
3977522941,4116127152
3977522941,598684574
980632976,1198249068
980632976,2673935438
980632976,1021271823
980632976,1549206856
980632976,332826098
1887653179,3653632813
1887653179,4018496371
1887653179,139955447
1887653179,3414800519
1887653179,3038153048
169528465,3500231399
169528465,3037576110
169528465,4116127152
169528465,252656594
169528465,3725880719
219995559,2278500666
219995559,3899672744
219995559,1261660718
219995559,2265246653
219995559,1335877024
309840709,2181983652
309840709,625461374
309840709,2265246653
309840709,492868800
309840709,2320289840
808234987,2326548
808234987,2930274885
808234987,3237083029
808234987,2512086904
808234987,1417522172
398691282,2573505146
398691282,1075662684
398691282,139955447
398691282,605464315
398691282,372579833
3760382489,3380075269
3760382489,266155962
3760382489,1466642954
3760382489,2379633524
3760382489,1436614799
1384855745,2090166234
1384855745,3586936770
1384855745,372579833
1384855745,306241150
1384855745,3552346691
3065637958,2843830533
3065637958,943494480
3065637958,1884553545
3065637958,1712739043
3065637958,1224803863
2181983652,2378384317
2181983652,309840709
2181983652,2666491780
2181983652,3431299410
2181983652,380010305
1075662684,398691282
1075662684,3606750786
1075662684,1224803863
1075662684,3609150543
1075662684,288606514
2673935438,980632976
2673935438,627120036
2673935438,1261660718
2673935438,2265246653
2673935438,598684574
1549206856,347614978
1549206856,1522566661
1549206856,1884553545
1549206856,1565558989
1549206856,1712739043
4018496371,1887653179
4018496371,2319111134
4018496371,3609150543
4018496371,208000034
4018496371,372579833
938153615,2466367531
938153615,3977522941
938153615,2539264947
938153615,1182372813
938153615,2030339458
943494480,3065637958
943494480,1641173680
943494480,1712739043
943494480,3918837947
943494480,1224803863
3586936770,1384855745
3586936770,2394407062
3586936770,1565558989
3586936770,2051388963
3586936770,1595475978
3380075269,4248720604
3380075269,3760382489
3380075269,981014442
3380075269,2102989649
3380075269,1135634443
1436614799,1840001184
1436614799,2236260891
1436614799,1466642954
1436614799,2840057345
1436614799,3367456016
3860745689,2365790463
3860745689,1229941955
3860745689,372579833
3860745689,306241150
3860745689,1403935628
2378384317,3421971983
2378384317,2181983652
2378384317,2666491780
2378384317,3431299410
2378384317,2442470684
3606750786,1075662684
3606750786,2514166006
3606750786,3918837947
3606750786,479641763
3606750786,139955447
3559237372,2371970176
3559237372,2470604887
3559237372,479641763
3559237372,3183440908
3559237372,2277316923
3021075335,1239324802
3021075335,255658633
3021075335,3556144564
3021075335,1261660718
3021075335,2265246653
3021075335,1335877024
138239545,3489595431
138239545,542367007
138239545,1712739043
138239545,3918837947
138239545,479641763
2466367531,4157616102
2466367531,938153615
2466367531,479641763
2466367531,4116127152
2466367531,252656594
